频道名称,分类,状态,响应时间,URL
广东卫视,卫视频道,online,0.58s,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.51s,http://121.19.134.200:808/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,offline,N/A,http://101.66.199.54:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,卫视频道,online,0.26s,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.49s,http://60.172.130.146:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.50s,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8
广东卫视,卫视频道,online,0.73s,http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8
广东卫视,卫视频道,online,0.44s,http://183.11.239.36:808/hls/80/index.m3u8
广东卫视,卫视频道,offline,N/A,http://nas.suntao.online:35455/itv/1000000001000014176.m3u8?cdn=ystenlive
广东卫视,卫视频道,online,0.66s,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=041327&tk=822270345d4c
广东卫视,卫视频道,online,0.25s,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,卫视频道,online,0.54s,http://113.195.7.56:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,卫视频道,online,0.24s,http://219.145.59.166:8888/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.24s,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8
广东卫视,卫视频道,online,0.91s,http://113.57.111.4:1111/tsfile/live/1022_1.m3u8
广东卫视,卫视频道,online,0.21s,http://58.220.219.14:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.87s,http://61.138.128.226:19901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.50s,http://111.14.181.15:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,1.03s,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8
广东卫视,卫视频道,online,0.49s,http://218.89.240.144:59901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.46s,http://39.164.160.249:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.54s,http://58.19.43.46:9901/tsfile/live/1039_1.m3u8
广东卫视,卫视频道,online,0.23s,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.44s,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8
广东卫视,卫视频道,online,0.27s,http://61.157.139.15:9901/tsfile/live/2395_1.m3u8
广东卫视,卫视频道,offline,N/A,http://800686.xyz:35455/bptv/10000100000000050000000003873459.m3u8
广东卫视,卫视频道,online,0.74s,http://123.123.74.59:9003//hls/20/index.m3u8
广东卫视,卫视频道,offline,N/A,http://113.100.173.17:8888/udp/239.77.1.19:5146
广东卫视,卫视频道,online,0.60s,http://218.13.14.6:60050/tsfile/live/1017_1.m3u8
广东卫视,卫视频道,online,0.83s,http://222.173.108.238:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.23s,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.49s,http://115.149.139.141:10001/tsfile/live/1029_1.m3u8?blog.ntnas.top
广东卫视,卫视频道,online,0.48s,http://110.81.206.138:49231/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,offline,N/A,http://58.243.224.244:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,卫视频道,online,0.52s,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.58s,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.25s,http://60.223.224.176:8888/newlive/live/hls/48/live.m3u8?
广东卫视,卫视频道,online,2.37s,http://120.198.95.220:9901/tsfile/live/1006_1.m3u8?key=txiptv
广东卫视,卫视频道,online,0.54s,http://110.80.17.38:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.60s,http://123.130.84.106:8154/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.25s,http://218.89.240.144:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.57s,http://123.130.84.106:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,1.99s,http://182.91.124.224:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,卫视频道,online,0.31s,http://218.13.14.6:60050/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.58s,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.32s,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.44s,http://58.221.214.82:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.68s,http://111.61.236.247:9081/hls/43/index.m3u8
广东卫视,卫视频道,online,0.62s,http://120.198.101.106:9901/tsfile/live/1009_1.m3u8?key=txiptv
广东卫视,卫视频道,online,0.68s,http://60.209.125.254:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.76s,http://120.238.94.82:9901/tsfile/live/1009_1.m3u8
广东卫视,卫视频道,online,0.50s,http://123.132.233.194:352/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.68s,http://59.39.89.130:60901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,offline,N/A,http://218.15.183.23:9901/tsfile/live/23008_1.m3u8
广东卫视,卫视频道,online,1.36s,http://1.195.30.9:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.44s,http://58.210.168.86:10800/newlive/live/hls/25/live.m3u8
广东卫视,卫视频道,offline,N/A,http://[2409:8087:7008:20::6]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/1.m3u8
广东卫视,卫视频道,offline,N/A,http://[2409:8087:7008:20::8]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226216/1.m3u8
广东卫视,卫视频道,offline,N/A,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视,卫视频道,offline,N/A,http://39.134.65.208/PLTV/88888888/224/3221225966/main.m3u8
广东卫视,卫视频道,offline,N/A,http://125.42.150.114:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,offline,N/A,http://39.164.174.139:5000/nl.m3u8?id=GDWSHD
广东卫视,卫视频道,online,0.50s,http://183.162.119.200:9901/tsfile/live/1012_1.m3u8
广东卫视,卫视频道,online,0.25s,http://219.145.59.166:8888/tsfile/live/1032_1.m3u8
广东卫视,卫视频道,online,0.32s,http://60.209.125.254:352/tsfile/live/0125_1.m3u8?ace
广东卫视,卫视频道,online,0.51s,http://113.195.13.154:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,卫视频道,online,0.49s,http://180.213.174.225:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.51s,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8
广东卫视,卫视频道,online,0.26s,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.45s,http://39.164.180.36:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,卫视频道,online,0.60s,http://220.164.192.48:50085/tsfile/live/0139_1.m3u8
广东卫视,卫视频道,offline,N/A,http://58.17.116.69:9903/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,卫视频道,online,0.27s,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.77s,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv
广东卫视,卫视频道,online,0.39s,http://111.14.181.15:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.22s,http://58.221.214.82:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.51s,http://118.122.189.74:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,卫视频道,online,0.56s,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.49s,http://110.53.218.182:9902/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.68s,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8
广东卫视,卫视频道,online,0.27s,http://118.122.189.74:9901/tsfile/live/0125_1.m3u8
广东卫视,卫视频道,online,0.70s,http://114.104.171.233:20080/hls/22/index.m3u8
广东卫视,卫视频道,online,0.98s,https://www.yangshipin.cn/tv/home?pid=600002485
广东卫视,卫视频道,offline,N/A,http://121.19.134.222:808/tsfile/live/1028_1.m3u8
广东卫视,卫视频道,online,1.32s,https://www.yangshipin.cn/tv/home?pid=600002485###WEB\\n
广东卫视,卫视频道,online,1.04s,http://cssbyd.imwork.net:8082/hls/24/index.m3u8
广东卫视,卫视频道,online,1.11s,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
广东卫视,卫视频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.142:8048
广东卫视,卫视频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.142:8048
广东卫视,卫视频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.142:8048
香港卫视,卫视频道,online,0.42s,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi
香港卫视,卫视频道,offline,N/A,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
香港卫视,卫视频道,online,0.32s,http://zhibo.hkstv.tv:80/livestream/mutfysrq/playlist.m3u8?wsSession=58fb87f3f5d08acd48abbc8e-173873172945927&wsIPSercert=326441c8ea9fc08387baba37c36305fd
北京卫视,卫视频道,online,0.30s,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.56s,http://61.138.128.226:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.33s,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.35s,http://116.128.242.83:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.52s,http://61.157.139.15:9901/tsfile/live/2388_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.49s,http://220.164.192.48:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,卫视频道,online,0.57s,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.46s,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.45s,http://39.164.160.249:9901/tsfile/live/0122_1.m3u8#http://222.169.85.8:9901/tsfile/live/0017_1.m3u8#http://123.123.74.59:9003//hls/14/index.m3u8#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744117209&sign=b8a31de1968faaebf2f41482d2fb1d79#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744142410&sign=e455c19125df86e7a82aca02c24b1fd4#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744279208&sign=26f76b566c58fee292a794bff144abf0#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744318752&sign=90f26025ba573ceff02dd9226fde6cf6#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3591e7&tk=822270345d4c#http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0#http://218.29.168.146:352/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0#http://115.149.139.141:10000/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0#https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744405209&sign=043bd4d8a4bbd7ca78585cc2408e1123
北京卫视,卫视频道,online,0.52s,http://42.48.105.224:9002/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,1.40s,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.56s,http://121.19.134.200:808/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,offline,N/A,http://eu.huohuoaa.tech:1025/Smart.php?id=beijing
北京卫视,卫视频道,online,0.44s,http://60.172.130.146:352/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.56s,http://60.223.224.176:8888/newlive/live/hls/18/live.m3u8
北京卫视,卫视频道,online,0.26s,http://111.160.17.2:59901/tsfile/live/0001_28.m3u8
北京卫视,卫视频道,online,0.73s,http://110.53.52.63:8888/newlive/live/hls/18/live.m3u8
北京卫视,卫视频道,online,0.51s,http://111.160.17.2:59901/tsfile/live/0001_28.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.27s,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.44s,http://183.11.239.36:808/hls/41/index.m3u8
北京卫视,卫视频道,offline,N/A,http://nas.suntao.online:35455/itv/6000000001000020451.m3u8?cdn=wasusyt
北京卫视,卫视频道,online,0.71s,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3591e7&tk=822270345d4c
北京卫视,卫视频道,offline,2.16s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744279208&sign=26f76b566c58fee292a794bff144abf0
北京卫视,卫视频道,online,1.79s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744142410&sign=e455c19125df86e7a82aca02c24b1fd4
北京卫视,卫视频道,offline,2.11s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744318752&sign=90f26025ba573ceff02dd9226fde6cf6
北京卫视,卫视频道,online,1.39s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744117209&sign=b8a31de1968faaebf2f41482d2fb1d79
北京卫视,卫视频道,online,0.54s,http://113.195.7.56:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,卫视频道,online,1.08s,http://113.57.111.4:1111/tsfile/live/1017_1.m3u8
北京卫视,卫视频道,online,0.22s,http://58.221.214.82:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.28s,http://223.241.247.214:9901/tsfile/live/1004_1.m3u8
北京卫视,卫视频道,online,0.23s,http://218.3.138.25:1111/tsfile/live/1021_1.m3u8
北京卫视,卫视频道,online,1.07s,http://110.80.17.38:9901/tsfile/live/0122_2.m3u8
北京卫视,卫视频道,online,0.85s,http://121.33.239.242:9901/tsfile/live/38725_1.m3u8
北京卫视,卫视频道,online,0.49s,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.45s,http://39.164.160.249:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.25s,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8
北京卫视,卫视频道,online,0.51s,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8
北京卫视,卫视频道,online,0.27s,http://61.138.128.226:19901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,offline,N/A,https://pixman.mytvsuper.com.mp/Smart.php?id=beijing
北京卫视,卫视频道,offline,N/A,http://800686.xyz:35455/bptv/10000100000000050000000003870776.m3u8
北京卫视,卫视频道,offline,0.83s,http://123.123.74.59:9003//hls/14/index.m3u8
北京卫视,卫视频道,offline,N/A,http://113.100.173.17:8888/udp/239.77.1.4:5146
北京卫视,卫视频道,online,0.93s,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8
北京卫视,卫视频道,online,0.70s,http://218.29.168.146:352/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.55s,http://115.149.139.141:10000/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,卫视频道,online,0.29s,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=1744405209&sign=043bd4d8a4bbd7ca78585cc2408e1123
北京卫视,卫视频道,offline,N/A,http://58.243.224.244:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,卫视频道,online,1.13s,http://110.81.206.138:49231/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.29s,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.25s,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.61s,http://123.130.84.106:8154/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,offline,N/A,http://1.180.2.93:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.28s,http://123.130.84.106:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,3.17s,http://182.91.124.224:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,卫视频道,online,0.54s,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.46s,http://58.220.211.90:352/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.45s,http://58.210.168.86:10800/newlive/live/hls/19/live.m3u8
北京卫视,卫视频道,online,0.22s,http://58.221.214.82:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.35s,http://116.128.242.83:9901/tsfile/live/0126_1.m3u8
北京卫视,卫视频道,online,0.64s,http://60.209.125.254:352/tsfile/live/0122_1.m3u8?ace
北京卫视,卫视频道,offline,1.39s,http://111.61.236.247:9081/hls/28/index.m3u8
北京卫视,卫视频道,online,0.63s,http://59.39.89.130:60901/tsfile/live/0125_7.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.28s,http://111.14.181.15:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.50s,http://123.132.233.194:352/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.26s,http://118.122.189.74:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.28s,http://61.157.139.15:9901/tsfile/live/2388_1.m3u8
北京卫视,卫视频道,online,0.49s,http://1.195.30.9:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.50s,http://119.36.148.115:59901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.26s,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,offline,N/A,http://[2409:8087:7008:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225796/1.m3u8
北京卫视,卫视频道,offline,N/A,http://[2409:8087:7008:20::8]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226222/1.m3u8
北京卫视,卫视频道,offline,N/A,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
北京卫视,卫视频道,offline,N/A,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
北京卫视,卫视频道,offline,N/A,http://39.134.65.208/PLTV/88888888/224/3221225678/main.m3u8
北京卫视,卫视频道,offline,N/A,http://39.134.65.208/PLTV/88888888/224/3221225927/main.m3u8
北京卫视,卫视频道,offline,N/A,http://39.134.66.66/PLTV/88888888/224/3221225927/main.m3u8
北京卫视,卫视频道,offline,N/A,http://39.164.174.139:5000/nl.m3u8?id=BJWSHD
北京卫视,卫视频道,online,0.46s,http://183.162.119.200:9901/tsfile/live/0130_1.m3u8
北京卫视,卫视频道,online,0.47s,http://219.145.59.166:8888/tsfile/live/1031_1.m3u8
北京卫视,卫视频道,offline,N/A,http://42.225.117.174:11199/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.25s,http://121.33.239.242:9901/tsfile/live/38725_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,1.01s,https://www.yangshipin.cn/tv/home?pid=600002309
北京卫视,卫视频道,online,0.46s,http://180.213.174.225:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.51s,http://222.134.245.16:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.45s,http://39.164.180.36:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,卫视频道,online,0.50s,http://58.220.219.14:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.72s,http://220.164.192.48:50085/tsfile/live/0135_1.m3u8
北京卫视,卫视频道,online,0.45s,http://39.150.96.141:65535/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,offline,N/A,http://58.17.116.69:9903/tsfile/live/0122_2.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,卫视频道,online,0.57s,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv
北京卫视,卫视频道,online,0.35s,http://111.14.181.15:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.49s,http://110.53.218.182:9902/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.25s,http://222.134.245.16:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,卫视频道,online,0.53s,http://110.53.218.182:9902/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,1.68s,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8
北京卫视,卫视频道,online,0.81s,http://114.104.171.233:20080/hls/19/index.m3u8
北京卫视,卫视频道,online,0.03s,https://www.yangshipin.cn/tv/home?pid=600002309###WEB\\n
湖北卫视,卫视频道,online,0.72s,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.49s,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.27s,http://61.157.139.15:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.65s,http://220.164.192.48:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,卫视频道,online,0.55s,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.61s,http://123.129.70.178:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.54s,http://61.138.128.226:19901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.69s,http://116.128.242.83:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.63s,http://113.57.20.158:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.48s,http://42.48.105.224:9002/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.56s,http://121.19.134.200:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,offline,N/A,http://eu.huohuoaa.tech:1025/Smart.php?id=hubei
湖北卫视,卫视频道,online,0.56s,http://60.223.224.176:8888/newlive/live/hls/33/live.m3u8
湖北卫视,卫视频道,online,0.73s,http://110.53.52.63:8888/newlive/live/hls/33/live.m3u8
湖北卫视,卫视频道,offline,5.29s,http://183.11.239.36:808/hls/46/index.m3u8
湖北卫视,卫视频道,offline,N/A,http://nas.suntao.online:35455/itv/1000000001000024621.m3u8?cdn=ystenlive
湖北卫视,卫视频道,online,0.68s,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6685ec&tk=822270345d4c
湖北卫视,卫视频道,online,0.25s,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,online,0.55s,http://113.195.7.56:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,offline,N/A,http://58.213.65.146:352/tsfile/live/0132_1.m3u8?key=txiptv
湖北卫视,卫视频道,offline,7.36s,http://1b6467f415.iok.la:9931/tsfile/live/1068_1.m3u8
湖北卫视,卫视频道,online,1.05s,http://113.57.111.4:1111/tsfile/live/1015_1.m3u8
湖北卫视,卫视频道,online,0.51s,http://101.19.84.8:9901/tsfile/live/0137_1.m3u8
湖北卫视,卫视频道,online,0.49s,http://218.89.240.144:59901/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,online,0.54s,http://58.19.43.46:9901/tsfile/live/1044_1.m3u8
湖北卫视,卫视频道,online,0.45s,http://58.221.214.82:9901/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,online,0.44s,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8
湖北卫视,卫视频道,online,0.56s,http://110.80.17.38:9901/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,online,0.41s,http://111.14.181.15:9901/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,online,0.64s,http://123.130.84.106:8154/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,online,0.24s,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,online,0.29s,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,online,0.27s,http://61.138.128.226:19901/tsfile/live/0132_1.m3u8
湖北卫视,卫视频道,offline,N/A,https://pixman.mytvsuper.com.mp/Smart.php?id=hubei
湖北卫视,卫视频道,offline,N/A,http://800686.xyz:35455/bptv/10000100000000050000000003873465.m3u8
湖北卫视,卫视频道,offline,N/A,http://113.100.173.17:8888/udp/239.77.1.93:5146
湖北卫视,卫视频道,online,0.96s,http://113.56.95.69:53765/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,卫视频道,online,0.86s,http://36.32.174.67:60080/newlive/live/hls/28/live.m3u8
湖北卫视,卫视频道,online,0.47s,http://115.149.139.141:10001/tsfile/live/1027_1.m3u8
湖北卫视,卫视频道,online,0.49s,http://221.226.4.10:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
